taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Percina maculata	?	?	?	?	?	?
Percina pantherina	?	?	?	?	?	?
Percina notogramma	?	?	?	?	?	?
Percina gymnocephala	?	?	?	?	?	?
Percina phoxocephala	?	?	?	?	?	?
Percina nasuta	?	?	?	?	?	?
Percina squamata	?	?	?	?	?	?
Percina oxyrhynchus	?	?	?	?	?	?
Percina brucethompsoni	?	?	?	?	?	?
Percina cymatotaenia	?	?	?	?	?	?
Percina stictogaster	?	?	?	?	?	?
Percina sciera	?	?	?	?	?	?
Percina sipsi	?	?	?	?	?	?
Percina aurolineata	?	?	?	?	?	?
Percina nigrofasciata	?	?	?	?	?	?
Percina palmaris	?	?	?	?	?	?
Percina kusha	?	?	?	?	?	?
Percina smithvanizi	?	?	?	?	?	?
Percina raneyi	?	?	?	?	?	?
Percina crypta	?	?	?	?	?	?
Percina lenticula	?	?	?	?	?	?
Percina apristis	?	?	?	?	?	?
Percina shumardi	?	?	?	?	?	?
Percina brevicauda	?	?	?	?	?	?
Percina aurora	?	?	?	?	?	?
Percina copelandi	?	?	?	?	?	?
Percina uranidea	?	?	?	?	?	?
Percina tanasi	?	?	?	?	?	?
Percina vigil	?	?	?	?	?	?
Percina antesella	?	?	?	?	?	?
Percina ouachitae	?	?	?	?	?	?
Percina rex	?	?	?	?	?	?
Percina suttkusi	?	?	?	?	?	?
Percina kathae	?	?	?	?	?	?
Percina austroperca	?	?	?	?	?	?
Percina carbonaria	?	?	?	?	?	?
Percina macrolepida	?	?	?	?	?	?
Percina bimaculata	?	?	?	?	?	?
Percina fulvitaenia	?	?	?	?	?	?
Percina caprodes	?	?	?	?	?	?
Percina burtoni	?	?	?	?	?	?
Percina jenkinsi	?	?	?	?	?	?
Percina cf. caprodes TJN-2008	?	?	?	?	?	?
Percina cf. caprodes 'northern logperch'	?	?	?	?	?	?
Percina aurantiaca	?	?	?	?	?	?
Percina evides	?	?	?	?	?	?
Percina cf. evides PeviL	?	?	?	?	?	?
Percina cf. evides TJN-2011	?	?	?	?	?	?
Percina cf. palmaris TJN-2011	?	?	?	?	?	?
Percina roanoka	?	?	?	?	?	?
Percina crassa	?	?	?	?	?	?
Percina nevisense	?	?	?	?	?	?
Percina peltata	?	?	?	?	?	?
Percina cf. kusha TJN-2011	?	?	?	?	?	?
Sander volgensis	?	?	?	?	?	?
Sander sp. Sluc02	?	?	?	?	?	?
Sander sp. Svit10	?	?	?	?	?	?
Sander sp. Sca16	?	?	?	?	?	?
Sander canadensis	?	?	?	?	?	?
Sander lucioperca	?	?	?	?	?	?
Sander vitreus	?	?	?	?	?	?
Sander marinus	?	?	?	?	?	?
Zingel zingel	?	?	?	?	?	?
Zingel asper	?	?	?	?	?	?
Zingel streber	?	?	?	?	?	?
Zingel balcanicus	?	?	?	?	?	?
Romanichthys valsanicola	?	?	?	?	?	?
Percarina maeotica	?	?	?	?	?	?
Percarina demidoffii	?	?	?	?	?	?
Stizostedium vitreum	?	?	?	?	?	?
Niphon spinosus	?	?	?	?	?	?
Rogadius prionotus	?	?	?	?	?	?
Rogadius portuguesus	?	?	?	?	?	?
Rogadius pristiger	?	?	?	?	?	?
Rogadius patriciae	?	?	?	?	?	?
Rogadius asper	?	?	?	?	?	?
Rogadius mcgroutheri	?	?	?	?	?	?
Rogadius serratus	?	?	?	?	?	?
Rogadius welanderi	?	?	?	?	?	?
Rogadius fehlmanni	?	?	?	?	?	?
Ambiserrula jugosa	?	?	?	?	?	?
Cymbacephalus staigeri	?	?	?	?	?	?
Cymbacephalus cf. beauforti RDW-2012	?	?	?	?	?	?
Cymbacephalus cf. nematophthalmus RDW-2012	?	?	?	?	?	?
Cymbacephalus nematophthalmus	?	?	?	?	?	?
Cymbacephalus parilis	?	?	?	?	?	?
Cymbacephalus beauforti	?	?	?	?	?	?
Cymbacephalus bosschei	?	?	?	?	?	?
Cymbacephalus cf. nematophthalmus MP-2016	?	?	?	?	?	?
Platycephalus sp. 1 YQ-2012	?	?	?	?	?	?
Platycephalus sp. 1 RDW-2012	?	?	?	?	?	?
Platycephalus orbitalis	?	?	?	?	?	?
Platycephalus cf. endrachtensis RDW-2012	?	?	?	?	?	?
Platycephalus westraliae	?	?	?	?	?	?
Platycephalus sp. 2 RDW-2012	?	?	?	?	?	?
Platycephalus sp. A1A2	?	?	?	?	?	?
Platycephalus speculator	?	?	?	?	?	?
Platycephalus endrachtensis	?	?	?	?	?	?
Platycephalus fuscus	?	?	?	?	?	?
Platycephalus laevigatus	?	?	?	?	?	?
Platycephalus longispinis	?	?	?	?	?	?
Platycephalus caeruleopunctatus	?	?	?	?	?	?
Platycephalus arenarius	?	?	?	?	?	?
Platycephalus sp. BOLD:AAL4603	?	?	?	?	?	?
Platycephalus indicus	?	?	?	?	?	?
Platycephalus bassensis	?	?	?	?	?	?
Platycephalus conatus	?	?	?	?	?	?
Platycephalus richardsoni	?	?	?	?	?	?
Platycephalus cf. indicus RDW-2012	?	?	?	?	?	?
Platycephalus aurimaculatus	?	?	?	?	?	?
Platycephalus marmoratus	?	?	?	?	?	?
Platycephalus sp. JJA-2009	?	?	?	?	?	?
Platycephalus cultellatus	?	?	?	?	?	?
Platycephalus chauliodous	?	?	?	?	?	?
Platycephalus micracanthus	?	?	?	?	?	?
Platycephalus sp. GDK244-12	?	?	?	?	?	?
Platycephalus sp. MAGOCHI	?	?	?	?	?	?
Platycephalus australis	?	?	?	?	?	?
Platycephalus cf. endrachtensis MP-2016	?	?	?	?	?	?
Platycephalus grandispinis	?	?	?	?	?	?
Platycephalus sp. 1 BOLD:ACT2912	?	?	?	?	?	?
Platycephalus sp. MP-2016	?	?	?	?	?	?
Cociella heemstrai	?	?	?	?	?	?
Cociella crocodila	?	?	?	?	?	?
Cociella somaliensis	?	?	?	?	?	?
Cociella hutchinsi	?	?	?	?	?	?
Cociella punctata	?	?	?	?	?	?
Cociella sp. CBM:ZF:12318	?	?	?	?	?	?
Onigocia macrolepis	?	?	?	?	?	?
Onigocia oligolepis	?	?	?	?	?	?
Onigocia grandisquama	?	?	?	?	?	?
Onigocia bimaculata	?	?	?	?	?	?
Onigocia sp. C (Knapp)	?	?	?	?	?	?
Onigocia sp. B (Knapp)	?	?	?	?	?	?
Onigocia pedimacula	?	?	?	?	?	?
Onigocia spinosa	?	?	?	?	?	?
Onigocia lacrimalis	?	?	?	?	?	?
Onigocia sibogae	?	?	?	?	?	?
Kumococius rodericensis	?	?	?	?	?	?
Sorsogona tuberculata	?	?	?	?	?	?
Sorsogona humerosa	?	?	?	?	?	?
Sorsogona melanopterus	?	?	?	?	?	?
Sorsogona nigripinna	?	?	?	?	?	?
Sorsogona melanoptera	?	?	?	?	?	?
Suggrundus macracanthus	?	?	?	?	?	?
Suggrundus meerdervoortii	?	?	?	?	?	?
Suggrundus cooperi	?	?	?	?	?	?
Inegocia harrisii	?	?	?	?	?	?
Inegocia cf. japonica RDW-2012	?	?	?	?	?	?
Inegocia guttata	?	?	?	?	?	?
Inegocia japonica	?	?	?	?	?	?
Inegocia ochiaii	?	?	?	?	?	?
Inegocia cf. japonica MP-2016	?	?	?	?	?	?
Thysanophrys cirronasa	?	?	?	?	?	?
Thysanophrys chiltonae	?	?	?	?	?	?
Thysanophrys celebica	?	?	?	?	?	?
Thysanophrys armata	?	?	?	?	?	?
Thysanophrys papillaris	?	?	?	?	?	?
Thysanophrys longirostris	?	?	?	?	?	?
Thysanophrys rarita	?	?	?	?	?	?
Thysanophrys tricaudata	?	?	?	?	?	?
Thysanophrys springeri	?	?	?	?	?	?
Thysanophrys randalli	?	?	?	?	?	?
Sunagocia arenicola	?	?	?	?	?	?
Sunagocia otaitensis	?	?	?	?	?	?
Sunagocia carbunculus	?	?	?	?	?	?
Sunagocia sainsburyi	?	?	?	?	?	?
Sunagocia omanensis	?	?	?	?	?	?
Ratabulus fulviguttatus	?	?	?	?	?	?
Ratabulus diversidens	?	?	?	?	?	?
Ratabulus megacephalus	?	?	?	?	?	?
Ratabulus ventralis	?	?	?	?	?	?
Grammoplites scaber	?	?	?	?	?	?
Grammoplites suppositus	?	?	?	?	?	?
Grammoplites knappi	?	?	?	?	?	?
Papilloculiceps longiceps	?	?	?	?	?	?
Leviprora inops	?	?	?	?	?	?
Elates ransonnettii	?	?	?	?	?	?
Solitas gruveli	?	?	?	?	?	?
Trudis bassensis	?	?	?	?	?	?
Parabembras robinsoni	?	?	?	?	?	?
Parabembras curtus	?	?	?	?	?	?
Bembras japonica	?	?	?	?	?	?
Bembras megacephala	?	?	?	?	?	?
Bembras longipinnis	?	?	?	?	?	?
Bembras macrolepis	?	?	?	?	?	?
Bembras adenensis	?	?	?	?	?	?
Brachybembras aschemeieri	?	?	?	?	?	?
Bembradium roseum	?	?	?	?	?	?
Bembradium furici	?	?	?	?	?	?
Bembradium sp. ASIZP0913789	?	?	?	?	?	?
Bembradium sp. ASIZP0913782	?	?	?	?	?	?
Bambradon laevis	?	?	?	?	?	?
Pseudanthias truncatus	?	?	?	?	?	?
Pseudanthias squamipinnis	?	?	?	?	?	?
Pseudanthias cooperi	?	?	?	?	?	?
Pseudanthias connelli	?	?	?	?	?	?
Pseudanthias olivaceus	?	?	?	?	?	?
Pseudanthias mooreanus	?	?	?	?	?	?
Pseudanthias huchtii	?	?	?	?	?	?
Pseudanthias pascalus	?	?	?	?	?	?
Pseudanthias lori	?	?	?	?	?	?
Pseudanthias fasciatus	?	?	?	?	?	?
Pseudanthias pleurotaenia	?	?	?	?	?	?
Pseudanthias evansi	?	?	?	?	?	?
Pseudanthias tuka	?	?	?	?	?	?
Pseudanthias cichlops	?	?	?	?	?	?
Pseudanthias fucinus	?	?	?	?	?	?
Pseudanthias venator	?	?	?	?	?	?
Pseudanthias leucozonus	?	?	?	?	?	?
Pseudanthias heemstrai	?	?	?	?	?	?
Pseudanthias aurulentus	?	?	?	?	?	?
Pseudanthias calloura	?	?	?	?	?	?
Pseudanthias luzonensis	?	?	?	?	?	?
Pseudanthias xanthomaculatus	?	?	?	?	?	?
Pseudanthias marcia	?	?	?	?	?	?
Pseudanthias bartlettorum	?	?	?	?	?	?
Pseudanthias elongatus	?	?	?	?	?	?
Pseudanthias hiva	?	?	?	?	?	?
Pseudanthias thompsoni	?	?	?	?	?	?
Pseudanthias engelhardi	?	?	?	?	?	?
Pseudanthias unimarginatus	?	?	?	?	?	?
Pseudanthias bimarginatus	?	?	?	?	?	?
Pseudanthias nobilis	?	?	?	?	?	?
Pseudanthias bimaculatus	?	?	?	?	?	?
Pseudanthias carlsoni	?	?	?	?	?	?
Pseudanthias pulcherrimus	?	?	?	?	?	?
Pseudanthias manadensis	?	?	?	?	?	?
Pseudanthias rubrolineatus	?	?	?	?	?	?
Pseudanthias georgei	?	?	?	?	?	?
Pseudanthias charleneae	?	?	?	?	?	?
Pseudanthias regalis	?	?	?	?	?	?
Pseudanthias taira	?	?	?	?	?	?
Pseudanthias ventralis	?	?	?	?	?	?
Pseudanthias albofasciatus	?	?	?	?	?	?
Pseudanthias flavicauda	?	?	?	?	?	?
Pseudanthias conspicuus	?	?	?	?	?	?
Pseudanthias lunulatus	?	?	?	?	?	?
Pseudanthias kashiwae	?	?	?	?	?	?
Pseudanthias caudalis	?	?	?	?	?	?
Pseudanthias bicolor	?	?	?	?	?	?
Pseudanthias ignitus	?	?	?	?	?	?
Pseudanthias flavoguttatus	?	?	?	?	?	?
Pseudanthias privitera	?	?	?	?	?	?
Pseudanthias smithvanizi	?	?	?	?	?	?
Pseudanthias hypselosoma	?	?	?	?	?	?
Pseudanthias townsendi	?	?	?	?	?	?
Pseudanthias taeniatus	?	?	?	?	?	?
Pseudanthias rubrizonatus	?	?	?	?	?	?
Pseudanthias dispar	?	?	?	?	?	?
Pseudanthias hutomoi	?	?	?	?	?	?
Pseudanthias pictilis	?	?	?	?	?	?
Pseudanthias sp. ASIZP0913962	?	?	?	?	?	?
Pseudanthias sp. ASIZP0913637	?	?	?	?	?	?
Pseudanthias randalii	?	?	?	?	?	?
Pseudanthias mica	?	?	?	?	?	?
Pseudanthias oumati	?	?	?	?	?	?
Pseudanthias sheni	?	?	?	?	?	?
Pseudanthias parvirostris	?	?	?	?	?	?
Pseudanthias pillai	?	?	?	?	?	?
Pseudanthias flammeus	?	?	?	?	?	?
Acanthistius joanae	?	?	?	?	?	?
Acanthistius patachonicus	?	?	?	?	?	?
Acanthistius sp. BOLD:AAF8832	?	?	?	?	?	?
Acanthistius ocellatus	?	?	?	?	?	?
Acanthistius brasilianus	?	?	?	?	?	?
Acanthistius cinctus	?	?	?	?	?	?
Acanthistius serratus	?	?	?	?	?	?
Acanthistius pictus	?	?	?	?	?	?
Acanthistius fuscus	?	?	?	?	?	?
Acanthistius paxtoni	?	?	?	?	?	?
Acanthistius pardalotus	?	?	?	?	?	?
Acanthistius sebastoides	?	?	?	?	?	?
Odontanthias borbonius	?	?	?	?	?	?
Odontanthias elizabethae	?	?	?	?	?	?
Odontanthias tapui	?	?	?	?	?	?
Odontanthias caudicinctus	?	?	?	?	?	?
Odontanthias wassi	?	?	?	?	?	?
Odontanthias unimaculatus	?	?	?	?	?	?
Odontanthias rhodopeplus	?	?	?	?	?	?
Odontanthias fuscipinnis	?	?	?	?	?	?
Odontanthias katayamai	?	?	?	?	?	?
Odontanthias grahami	?	?	?	?	?	?
Odontanthias flagris	?	?	?	?	?	?
Odontanthias randalli	?	?	?	?	?	?
Odontanthias dorsomaculatus	?	?	?	?	?	?
Odontanthias hensleyi	?	?	?	?	?	?
Odontanthias chrysostictus	?	?	?	?	?	?
Caesioperca lepidoptera	?	?	?	?	?	?
Caesioperca rasor	?	?	?	?	?	?
Pronotogrammus multifasciatus	?	?	?	?	?	?
Pronotogrammus eos	?	?	?	?	?	?
Pronotogrammus martinicensis	?	?	?	?	?	?
Caprodon longimanus	?	?	?	?	?	?
Caprodon unicolor	?	?	?	?	?	?
Caprodon krasyukovae	?	?	?	?	?	?
Caprodon schlegelii	?	?	?	?	?	?
Anthias nicholsi	?	?	?	?	?	?
Anthias anthias	?	?	?	?	?	?
Anthias filamentosus	?	?	?	?	?	?
Anthias cyprinoides	?	?	?	?	?	?
Anthias rasor	?	?	?	?	?	?
Anthias helenensis	?	?	?	?	?	?
Anthias noeli	?	?	?	?	?	?
Anthias zonatus	?	?	?	?	?	?
Anthias hutchii	?	?	?	?	?	?
Anthias menezesi	?	?	?	?	?	?
Anthias salmopunctatus	?	?	?	?	?	?
Anthias altus	?	?	?	?	?	?
Anthias tenuis	?	?	?	?	?	?
Anthias oculatus	?	?	?	?	?	?
Anthias asperilinguis	?	?	?	?	?	?
Anthias woodsi	?	?	?	?	?	?
Hemanthias peruanus	?	?	?	?	?	?
Hemanthias leptus	?	?	?	?	?	?
Hemanthias signifer	?	?	?	?	?	?
Luzonichthys waitei	?	?	?	?	?	?
Luzonichthys williamsi	?	?	?	?	?	?
Luzonichthys earlei	?	?	?	?	?	?
Luzonichthys taeniatus	?	?	?	?	?	?
Luzonichthys whitleyi	?	?	?	?	?	?
Luzonichthys microlepis	?	?	?	?	?	?
Luzonichthys sp. BOLD:AAG2576	?	?	?	?	?	?
Plectranthias japonicus	?	?	?	?	?	?
Plectranthias kelloggi	?	?	?	?	?	?
Plectranthias longimanus	?	?	?	?	?	?
Plectranthias maugei	?	?	?	?	?	?
Plectranthias taylori	?	?	?	?	?	?
Plectranthias megalophthalmus	?	?	?	?	?	?
Plectranthias garrupellus	?	?	?	?	?	?
Plectranthias kamii	?	?	?	?	?	?
Plectranthias morgansi	?	?	?	?	?	?
Plectranthias bauchotae	?	?	?	?	?	?
Plectranthias vexillarius	?	?	?	?	?	?
Plectranthias elongatus	?	?	?	?	?	?
Plectranthias xanthomaculatus	?	?	?	?	?	?
Plectranthias nazcae	?	?	?	?	?	?
Plectranthias altipinnatus	?	?	?	?	?	?
Plectranthias rubrifasciatus	?	?	?	?	?	?
Plectranthias pallidus	?	?	?	?	?	?
Plectranthias bilaticlavia	?	?	?	?	?	?
Plectranthias intermedius	?	?	?	?	?	?
Plectranthias yamakawai	?	?	?	?	?	?
Plectranthias robertsi	?	?	?	?	?	?
Plectranthias knappi	?	?	?	?	?	?
Plectranthias nanus	?	?	?	?	?	?
Plectranthias inermis	?	?	?	?	?	?
Plectranthias pelicieri	?	?	?	?	?	?
Plectranthias alleni	?	?	?	?	?	?
Plectranthias maculicauda	?	?	?	?	?	?
Plectranthias helenae	?	?	?	?	?	?
Plectranthias anthioides	?	?	?	?	?	?
Plectranthias sagamiensis	?	?	?	?	?	?
Plectranthias klausewitzi	?	?	?	?	?	?
Plectranthias foresti	?	?	?	?	?	?
Plectranthias wheeleri	?	?	?	?	?	?
Plectranthias winniensis	?	?	?	?	?	?
Plectranthias exsul	?	?	?	?	?	?
Plectranthias randalli	?	?	?	?	?	?
Plectranthias retrofasciatus	?	?	?	?	?	?
Plectranthias jothyi	?	?	?	?	?	?
Plectranthias cirrhitoides	?	?	?	?	?	?
Plectranthias parini	?	?	?	?	?	?
Plectranthias fourmanoiri	?	?	?	?	?	?
Plectranthias gardineri	?	?	?	?	?	?
Plectranthias elaine	?	?	?	?	?	?
Plectranthias whiteheadi	?	?	?	?	?	?
Plectranthias sheni	?	?	?	?	?	?
Plectranthias fijiensis	?	?	?	?	?	?
Plectranthias lasti	?	?	?	?	?	?
Plectranthias megalepis	?	?	?	?	?	?
Plectranthias sp. GAM-390	?	?	?	?	?	?
Plectranthias flammeus	?	?	?	?	?	?
Plectranthias bennetti	?	?	?	?	?	?
Meganthias natalensis	?	?	?	?	?	?
Meganthias kingyo	?	?	?	?	?	?
Meganthias carpenteri	?	?	?	?	?	?
Meganthias filiferus	?	?	?	?	?	?
Holanthias chrysostictus	?	?	?	?	?	?
Holanthias caudalis	?	?	?	?	?	?
Holanthias perumali	?	?	?	?	?	?
Holanthias fronticinctus	?	?	?	?	?	?
Tosana niwae	?	?	?	?	?	?
Serranocirrhitus latus	?	?	?	?	?	?
Baldwinella aureorubens	?	?	?	?	?	?
Baldwinella vivanus	?	?	?	?	?	?
Nemanthias carberryi	?	?	?	?	?	?
Dactylanthias aplodactylus	?	?	?	?	?	?
Dactylanthias baccheti	?	?	?	?	?	?
Sacura boulengeri	?	?	?	?	?	?
Sacura speciosa	?	?	?	?	?	?
Sacura parva	?	?	?	?	?	?
Sacura margaritacea	?	?	?	?	?	?
Rabaulichthys stigmaticus	?	?	?	?	?	?
Rabaulichthys suzukii	?	?	?	?	?	?
Rabaulichthys altipinnis	?	?	?	?	?	?
Rabaulichthys squirei	?	?	?	?	?	?
Lepidoperca aurantia	?	?	?	?	?	?
Lepidoperca brochata	?	?	?	?	?	?
Lepidoperca occidentalis	?	?	?	?	?	?
Lepidoperca caesiopercula	?	?	?	?	?	?
Lepidoperca tasmanica	?	?	?	?	?	?
Lepidoperca inornata	?	?	?	?	?	?
Lepidoperca coatsii	?	?	?	?	?	?
Lepidoperca pulchella	?	?	?	?	?	?
Lepidoperca filamenta	?	?	?	?	?	?
Lepidoperca magna	?	?	?	?	?	?
Trachypoma macracanthus	?	?	?	?	?	?
Selenanthias barroi	?	?	?	?	?	?
Selenanthias analis	?	?	?	?	?	?
Selenanthias myersi	?	?	?	?	?	?
Othos dentex	?	?	?	?	?	?
Tosanoides flavofasciatus	?	?	?	?	?	?
Tosanoides filamentosus	?	?	?	?	?	?
Epinephelides armatus	?	?	?	?	?	?
Hypoplectrodes maccullochi	?	?	?	?	?	?
Hypoplectrodes annulatus	?	?	?	?	?	?
Hypoplectrodes huntii	?	?	?	?	?	?
Hypoplectrodes wilsoni	?	?	?	?	?	?
Hypoplectrodes jamesoni	?	?	?	?	?	?
Hypoplectrodes cardinalis	?	?	?	?	?	?
Hypoplectrodes nigroruber	?	?	?	?	?	?
Hypoplectrodes semicinctum	?	?	?	?	?	?
Anatolanthias apiomycter	?	?	?	?	?	?
Giganthias immaculatus	?	?	?	?	?	?
Giganthias serratospinosus	?	?	?	?	?	?
Cephalopholis sonnerati	?	?	?	?	?	?
Cephalopholis urodeta	?	?	?	?	?	?
Cephalopholis cruentata	?	?	?	?	?	?
Cephalopholis fulva	?	?	?	?	?	?
Cephalopholis panamensis	?	?	?	?	?	?
Cephalopholis argus	?	?	?	?	?	?
Cephalopholis microprion	?	?	?	?	?	?
Cephalopholis spiloparaea	?	?	?	?	?	?
Cephalopholis nigripinnis	?	?	?	?	?	?
Cephalopholis nigri	?	?	?	?	?	?
Cephalopholis polleni	?	?	?	?	?	?
Cephalopholis hemistiktos	?	?	?	?	?	?
Cephalopholis pachycentron	?	?	?	?	?	?
Cephalopholis formosa	?	?	?	?	?	?
Cephalopholis leopardus	?	?	?	?	?	?
Cephalopholis boenak	?	?	?	?	?	?
Cephalopholis cyanostigma	?	?	?	?	?	?
Cephalopholis igarashiensis	?	?	?	?	?	?
Cephalopholis taeniops	?	?	?	?	?	?
Cephalopholis sexmaculata	?	?	?	?	?	?
Cephalopholis miniata	?	?	?	?	?	?
Cephalopholis oligosticta	?	?	?	?	?	?
Cephalopholis polyspila	?	?	?	?	?	?
Cephalopholis aitha	?	?	?	?	?	?
Cephalopholis aurantia	?	?	?	?	?	?
Anyperodon leucogrammicus	?	?	?	?	?	?
Epinephelus stictus	?	?	?	?	?	?
Epinephelus spilotoceps	?	?	?	?	?	?
Epinephelus amblycephalus	?	?	?	?	?	?
Epinephelus trimaculatus	?	?	?	?	?	?
Epinephelus macrospilos	?	?	?	?	?	?
Epinephelus quoyanus	?	?	?	?	?	?
Epinephelus cyanopodus	?	?	?	?	?	?
Epinephelus labriformis	?	?	?	?	?	?
Epinephelus guttatus	?	?	?	?	?	?
Epinephelus itajara	?	?	?	?	?	?
Epinephelus striatus	?	?	?	?	?	?
Epinephelus undulosus	?	?	?	?	?	?
Epinephelus akaara	?	?	?	?	?	?
Epinephelus merra	?	?	?	?	?	?
Epinephelus hexagonatus	?	?	?	?	?	?
Epinephelus morio	?	?	?	?	?	?
Epinephelus sp. FNSIC195-11	?	?	?	?	?	?
Epinephelus bleekeri	?	?	?	?	?	?
Epinephelus sp. CW-1999	?	?	?	?	?	?
Epinephelus tauvina	?	?	?	?	?	?
Epinephelus poecilonotus	?	?	?	?	?	?
Epinephelus aeneus	?	?	?	?	?	?
Epinephelus clippertonensis	?	?	?	?	?	?
Epinephelus multinotatus	?	?	?	?	?	?
Epinephelus costae	?	?	?	?	?	?
Epinephelus flavocaeruleus	?	?	?	?	?	?
Epinephelus sp. BOLD:AAB4707	?	?	?	?	?	?
Epinephelus sp. BOLD:AAC6067	?	?	?	?	?	?
Epinephelus erythrurus	?	?	?	?	?	?
Epinephelus morrhua	?	?	?	?	?	?
Epinephelus coioides	?	?	?	?	?	?
Epinephelus malabaricus	?	?	?	?	?	?
Epinephelus diacanthus	?	?	?	?	?	?
Epinephelus chlorostigma	?	?	?	?	?	?
Epinephelus fasciatus	?	?	?	?	?	?
Epinephelus adscensionis	?	?	?	?	?	?
Epinephelus drummondhayi	?	?	?	?	?	?
Epinephelus cifuentesi	?	?	?	?	?	?
Epinephelus areolatus	?	?	?	?	?	?
Epinephelus posteli	?	?	?	?	?	?
Epinephelus miliaris	?	?	?	?	?	?
Epinephelus melanostigma	?	?	?	?	?	?
Epinephelus daemelii	?	?	?	?	?	?
Epinephelus coeruleopunctatus	?	?	?	?	?	?
Epinephelus ongus	?	?	?	?	?	?
Epinephelus sp. BOLD:AAF1000	?	?	?	?	?	?
Epinephelus fario	?	?	?	?	?	?
Epinephelus epistictus	?	?	?	?	?	?
Epinephelus sexfasciatus	?	?	?	?	?	?
Epinephelus microdon	?	?	?	?	?	?
Epinephelus longispinis	?	?	?	?	?	?
Epinephelus corallicola	?	?	?	?	?	?
Epinephelus tukula	?	?	?	?	?	?
Epinephelus marginatus	?	?	?	?	?	?
Epinephelus caninus	?	?	?	?	?	?
Epinephelus sp. GA-1999	?	?	?	?	?	?
Epinephelus polyphekadion	?	?	?	?	?	?
Epinephelus moara	?	?	?	?	?	?
Epinephelus lanceolatus	?	?	?	?	?	?
Epinephelus rivulatus	?	?	?	?	?	?
Epinephelus bruneus	?	?	?	?	?	?
Epinephelus radiatus	?	?	?	?	?	?
Epinephelus faveatus	?	?	?	?	?	?
Epinephelus awoara	?	?	?	?	?	?
Epinephelus andersoni	?	?	?	?	?	?
Epinephelus albomarginatus	?	?	?	?	?	?
Epinephelus howlandi	?	?	?	?	?	?
Epinephelus goreensis	?	?	?	?	?	?
Epinephelus fasciatomaculosus	?	?	?	?	?	?
Epinephelus retouti	?	?	?	?	?	?
Epinephelus analogus	?	?	?	?	?	?
Epinephelus latifasciatus	?	?	?	?	?	?
Epinephelus maculatus	?	?	?	?	?	?
Epinephelus fuscoguttatus	?	?	?	?	?	?
Epinephelus salmonoides	?	?	?	?	?	?
Epinephelus bontoides	?	?	?	?	?	?
Epinephelus gabriellae	?	?	?	?	?	?
Epinephelus trophis	?	?	?	?	?	?
Epinephelus chlorocephalus	?	?	?	?	?	?
Epinephelus suborbitalis	?	?	?	?	?	?
Epinephelus heniochus	?	?	?	?	?	?
Epinephelus indistinctus	?	?	?	?	?	?
Epinephelus magniscuttis	?	?	?	?	?	?
Epinephelus polystigma	?	?	?	?	?	?
Epinephelus lebretonianus	?	?	?	?	?	?
Epinephelus irroratus	?	?	?	?	?	?
Epinephelus timorensis	?	?	?	?	?	?
Epinephelus bilobatus	?	?	?	?	?	?
Epinephelus dispar	?	?	?	?	?	?
Epinephelus stoliczkae	?	?	?	?	?	?
Epinephelus polylepis	?	?	?	?	?	?
Epinephelus summana	?	?	?	?	?	?
Epinephelus undulatostriatus	?	?	?	?	?	?
Epinephelus socialis	?	?	?	?	?	?
Epinephelus tuamotuensis	?	?	?	?	?	?
Epinephelus quinquefasciatus	?	?	?	?	?	?
Epinephelus chabaudi	?	?	?	?	?	?
Epinephelus sp. 1 CS-2013	?	?	?	?	?	?
Epinephelus cf. stictus KYM-2014	?	?	?	?	?	?
Epinephelus sp. 2 QZ-2005	?	?	?	?	?	?
Hyporthodus mystacinus	?	?	?	?	?	?
Hyporthodus niveatus	?	?	?	?	?	?
Hyporthodus nigritus	?	?	?	?	?	?
Hyporthodus niphobles	?	?	?	?	?	?
Hyporthodus exsul	?	?	?	?	?	?
Hyporthodus haifensis	?	?	?	?	?	?
Hyporthodus ergastularius	?	?	?	?	?	?
Hyporthodus septemfasciatus	?	?	?	?	?	?
Hyporthodus quernus	?	?	?	?	?	?
Hyporthodus flavolimbatus	?	?	?	?	?	?
Hyporthodus acanthistius	?	?	?	?	?	?
Hyporthodus octofasciatus	?	?	?	?	?	?
Hyporthodus darwinensis	?	?	?	?	?	?
Hyporthodus perplexus	?	?	?	?	?	?
Hyporthodus sp. JNC 3238	?	?	?	?	?	?
Mycteroperca jordani	?	?	?	?	?	?
Mycteroperca microlepis	?	?	?	?	?	?
Mycteroperca tigris	?	?	?	?	?	?
Mycteroperca phenax	?	?	?	?	?	?
Mycteroperca marginata	?	?	?	?	?	?
Mycteroperca sp. BOLD:AAA9561	?	?	?	?	?	?
Mycteroperca xenarcha	?	?	?	?	?	?
Mycteroperca rosacea	?	?	?	?	?	?
Mycteroperca venenosa	?	?	?	?	?	?
Mycteroperca interstitialis	?	?	?	?	?	?
Mycteroperca prionura	?	?	?	?	?	?
Mycteroperca bonaci	?	?	?	?	?	?
Mycteroperca fusca	?	?	?	?	?	?
Mycteroperca rubra	?	?	?	?	?	?
Mycteroperca acutirostris	?	?	?	?	?	?
Mycteroperca olfax	?	?	?	?	?	?
Mycteroperca cidi	?	?	?	?	?	?
Mycteroperca sp. EalA-01	?	?	?	?	?	?
