taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Neoplecostomus yapo	1	?	2	?	1	0
Neoplecostomus granosus	1	?	2	?	1	0
Neoplecostomus variipictus	1	?	2	?	1	0
Pareiorhaphis parmula	1	?	2	?	1	0
Pareiorhaphis azygolechis	1	?	2	?	1	0
Pareiorhaphis eurycephalus	1	?	2	?	1	0
Pareiorhaphis hypselurus	1	?	2	?	1	0
Pareiorhaphis hystrix	1	?	2	?	1	0
Pareiorhaphis garbei	1	?	2	?	1	0
Pareiorhaphis nasuta	1	?	2	?	1	0
Pareiorhaphis stomias	1	?	2	?	1	0
Pareiorhaphis steindachneri	1	?	2	?	1	0
Pareiorhaphis splendens	1	1	2	2	0	0
Pareiorhaphis scutula	1	?	2	?	1	0
Pareiorhaphis nudulus	1	1	2	2	0	0
Pareiorhaphis bahianus	1	1	2	2	0	0
Pareiorhaphis vestigipinnis	1	?	2	?	1	0
Pareiorhaphis mutuca	1	?	2	?	1	0
Pareiorhaphis cerosus	1	?	2	?	1	0
Pareiorhaphis regani	1	?	2	?	1	0
Pareiorhaphis stephanus	1	?	2	?	1	0
Pareiorhaphis cameroni	1	1	2	2	0	0
Pareiorhina brachyrhyncha	1	?	2	?	1	0
Pareiorhina carrancas	1	?	2	?	1	0
Pareiorhina rudolphi	1	1	2	2	0	0
Isbrueckerichthys epakmos	1	?	2	?	1	0
Isbrueckerichthys saxicola	1	?	2	?	1	0
Isbrueckerichthys alipionis	1	1	2	2	0	0
Isbrueckerichthys duseni	1	1	2	2	0	0
Isbrueckerichthys calvus	1	?	2	?	1	0
Kronichthys heylandi	1	1	2	2	0	0
Kronichthys lacerta	1	?	2	?	1	0
Kronichthys subteres	1	?	2	?	1	0
Delturus parahybae	1	?	2	?	1	0
Delturus carinotus	1	?	2	?	1	0
Delturus angulicauda	1	1	2	2	0	0
Delturus brevis	1	?	2	?	1	0
Hemipsilichthys nimius	1	?	2	?	1	0
Hemipsilichthys papillatus	1	?	2	?	1	0
Hemipsilichthys gobio	1	1	2	2	0	0
Lithogenes villosus	1	1	2	2	0	0
Lithogenes valencia	1	?	2	?	1	0
Lithogenes wahari	1	?	2	?	1	0
Macrotocinclus affinis	1	?	2	?	1	0
Typhlobelus guacamaya	1	?	1	?	1	0
Typhlobelus macromycterus	1	?	1	?	1	0
Typhlobelus ternetzi	1	?	1	?	1	0
Typhlobelus lundbergi	1	?	1	?	1	0
Pseudostegophilus nemurus	1	?	1	?	1	0
Pseudostegophilus haemomyzon	1	?	1	?	1	0
Sarcoglanis simplex	1	?	1	?	1	0
Pareiodon microps	1	?	1	?	1	0
Plectrochilus machadoi	1	?	1	?	1	0
Plectrochilus diabolicus	1	?	1	?	1	0
Plectrochilus wieneri	1	?	1	?	1	0
Ochmacanthus alternus	1	?	1	?	1	0
Ochmacanthus reinhardtii	1	?	1	?	1	0
Ochmacanthus batrachostomus	1	?	1	?	1	0
Ochmacanthus flabelliferus	1	?	1	?	1	0
Ochmacanthus orinoco	1	?	1	?	1	0
Bullockia maldonadoi	1	?	1	?	1	0
Trichomycterus immaculatus	1	?	1	?	1	0
Trichomycterus maracaya	1	?	1	?	1	0
Trichomycterus guianense	1	?	1	?	1	0
Trichomycterus caudofasciatus	1	?	1	?	1	0
Trichomycterus santaeritae	1	?	1	?	1	0
Trichomycterus giganteus	1	?	1	?	1	0
Trichomycterus iheringi	1	?	1	?	1	0
Trichomycterus areolatus	1	?	1	?	1	0
Trichomycterus brasiliensis	1	?	2	?	0	0
Trichomycterus reinhardti	1	?	2	?	0	0
Trichomycterus diabolus	1	?	1	?	1	0
Trichomycterus corduvensis	1	?	1	?	1	0
Trichomycterus macrotrichopterus	1	?	1	?	1	0
Trichomycterus taenia	1	1	2	2	0	0
Trichomycterus borellii	1	?	1	?	1	0
Trichomycterus mariamole	1	?	1	?	1	0
Trichomycterus taroba	1	?	1	?	1	0
Trichomycterus johnsoni	1	?	1	?	1	0
Trichomycterus emanueli	1	?	1	?	1	0
Trichomycterus chiltoni	1	?	1	?	1	0
Trichomycterus barbouri	1	?	1	?	1	0
Trichomycterus longibarbatus	1	?	1	?	1	0
Trichomycterus venulosus	1	?	1	?	1	0
Trichomycterus fassli	1	?	1	?	1	0
Trichomycterus regani	1	?	1	?	1	0
Trichomycterus vittatus	1	?	1	?	1	0
Trichomycterus stellatus	1	?	1	?	1	0
Trichomycterus banneaui	1	?	1	?	1	0
Trichomycterus atochae	1	?	1	?	1	0
Trichomycterus brunoi	1	?	1	?	1	0
Trichomycterus uisae	1	?	1	?	1	0
Trichomycterus dorsostriatum	1	?	1	?	1	0
Trichomycterus fuliginosus	1	?	1	?	1	0
Trichomycterus rubiginosus	1	?	1	?	1	0
Trichomycterus novalimensis	1	?	1	?	1	0
Trichomycterus dispar	1	?	1	?	1	0
Trichomycterus punctulatus	1	?	1	?	1	0
Trichomycterus taczanowskii	1	?	1	?	1	0
Trichomycterus jequitinhonhae	1	?	1	?	1	0
Trichomycterus pradensis	1	?	1	?	1	0
Trichomycterus riojanus	1	?	1	?	1	0
Trichomycterus gabrieli	1	?	1	?	1	0
Trichomycterus nigricans	1	?	1	?	1	0
Trichomycterus paolence	1	?	1	?	1	0
Trichomycterus davisi	1	?	1	?	1	0
Trichomycterus candidus	1	?	1	?	1	0
Trichomycterus goeldii	1	?	1	?	1	0
Trichomycterus itacambirussu	1	?	1	?	1	0
Trichomycterus latistriatus	1	?	1	?	1	0
Trichomycterus trefauti	1	?	1	?	1	0
Trichomycterus pantherinus	1	?	1	?	1	0
Trichomycterus migrans	1	?	1	?	1	0
Trichomycterus spilosoma	1	?	1	?	1	0
Trichomycterus gorgona	1	?	1	?	1	0
Trichomycterus duellmani	1	?	1	?	1	0
Trichomycterus zonatus	1	?	2	?	0	0
Trichomycterus alterus	1	?	1	?	1	0
Trichomycterus roigi	1	?	1	?	1	0
Trichomycterus naipi	1	?	1	?	1	0
Trichomycterus caliensis	1	?	1	?	1	0
Trichomycterus caipora	1	?	1	?	1	0
Trichomycterus igobi	1	?	1	?	1	0
Trichomycterus chaberti	1	?	1	?	1	0
Trichomycterus bomboizanus	1	?	1	?	1	0
Trichomycterus therma	1	?	1	?	1	0
Trichomycterus plumbeus	1	?	1	?	1	0
Trichomycterus catamarcensis	1	?	1	?	1	0
Trichomycterus striatus	1	?	1	?	1	0
Trichomycterus unicolor	1	?	1	?	1	0
Trichomycterus maracaiboensis	1	?	1	?	1	0
Trichomycterus spelaeus	1	?	1	?	1	0
Trichomycterus piurae	1	?	1	?	1	0
Trichomycterus mimonha	1	?	1	?	1	0
Trichomycterus motatanensis	1	?	1	?	1	0
Trichomycterus concolor	1	?	1	?	1	0
Trichomycterus romeroi	1	?	1	?	1	0
Trichomycterus triguttatus	1	?	1	?	1	0
Trichomycterus chapmani	1	?	1	?	1	0
Trichomycterus auroguttatus	1	?	1	?	1	0
Trichomycterus punctatissimus	1	?	1	?	1	0
Trichomycterus bogotensis	1	?	1	?	1	0
Trichomycterus mondolfi	1	?	1	?	1	0
Trichomycterus itacarambiensis	1	?	1	?	1	0
Trichomycterus santanderensis	1	?	1	?	1	0
Trichomycterus itatiayae	1	?	2	?	0	0
Trichomycterus mboycy	1	?	1	?	1	0
Trichomycterus paquequerense	1	?	1	?	1	0
Trichomycterus taeniops	1	?	1	?	1	0
Trichomycterus latidens	1	?	1	?	1	0
Trichomycterus arleoi	1	?	1	?	1	0
Trichomycterus hasemani	1	?	1	?	1	0
Trichomycterus claudiae	1	?	1	?	1	0
Trichomycterus jacupiranga	1	?	1	?	1	0
Trichomycterus alternatus	1	?	2	?	0	0
Trichomycterus aguarague	1	?	1	?	1	0
Trichomycterus pauciradiatus	1	?	1	?	1	0
Trichomycterus nigromaculatus	1	?	1	?	1	0
Trichomycterus megantoni	1	?	1	?	1	0
Trichomycterus crassicaudatus	1	?	1	?	1	0
Trichomycterus spegazzinii	1	?	1	?	1	0
Trichomycterus hualco	1	?	1	?	1	0
Trichomycterus oroyae	1	?	1	?	1	0
Trichomycterus rivulatus	1	1	2	2	0	0
Trichomycterus albinotatus	1	?	2	?	0	0
Trichomycterus mirissumba	1	?	2	?	0	0
Trichomycterus yuska	1	?	1	?	1	0
Trichomycterus sandovali	1	?	1	?	1	0
Trichomycterus ramosus	1	?	1	?	1	0
Trichomycterus tenuis	1	?	1	?	1	0
Trichomycterus meridae	1	?	1	?	1	0
Trichomycterus conradi	1	?	1	?	1	0
Trichomycterus papilliferus	1	?	1	?	1	0
Trichomycterus ruitoquensis	1	?	1	?	1	0
Trichomycterus pseudosilvinichthys	1	?	1	?	1	0
Trichomycterus straminius	1	?	1	?	1	0
Trichomycterus lewi	1	?	1	?	1	0
Trichomycterus landinga	1	?	1	?	1	0
Trichomycterus belensis	1	?	1	?	1	0
Trichomycterus celsae	1	?	1	?	1	0
Trichomycterus stawiarski	1	?	1	?	1	0
Trichomycterus tupinamba	1	?	1	?	1	0
Trichomycterus chungaraensis	1	?	1	?	1	0
Trichomycterus tiraquae	1	?	1	?	1	0
Trichomycterus weyrauchi	1	?	1	?	1	0
Trichomycterus nigroauratus	1	?	1	?	1	0
Trichomycterus knerii	1	?	1	?	1	0
Trichomycterus variegatus	1	?	1	?	1	0
Trichomycterus transandianus	1	?	1	?	1	0
Trichomycterus vermiculatus	1	?	1	?	1	0
Trichomycterus guaraquessaba	1	?	1	?	1	0
Trichomycterus retropinnis	1	?	1	?	1	0
Trichomycterus heterodontus	1	?	1	?	1	0
Trichomycterus boylei	1	?	1	?	1	0
Trichomycterus laucaensis	1	?	1	?	1	0
Trichomycterus bahianus	1	?	1	?	1	0
Trichomycterus potschi	1	?	1	?	1	0
Trichomycterus castroi	1	?	1	?	1	0
Trichomycterus florense	1	?	1	?	1	0
Hatcheria macraei	1	?	1	?	1	0
Haemomaster venezuelae	1	?	1	?	1	0
Paravandellia oxyptera	1	?	1	?	1	0
Paravandellia phaneronema	1	?	1	?	1	0
Megalocentor echthrus	1	?	1	?	1	0
Parastegophilus paulensis	1	?	1	?	1	0
Parastegophilus maculatus	1	?	1	?	1	0
Homodiaetus anisitsi	1	?	1	?	1	0
Homodiaetus banguela	1	?	1	?	1	0
Homodiaetus passarellii	1	?	1	?	1	0
Homodiaetus graciosa	1	?	1	?	1	0
Listrura nematopteryx	1	?	1	?	1	0
Listrura picinguabae	1	?	1	?	1	0
Listrura tetraradiata	1	?	1	?	1	0
Listrura camposi	1	?	1	?	1	0
Listrura boticario	1	?	1	?	1	0
Vandellia sanguinea	1	?	1	?	1	0
Vandellia cirrhosa	1	?	1	?	1	0
Vandellia beccarii	1	?	1	?	1	0
Trichogenes longipinnis	1	?	2	?	0	0
Henonemus punctatus	1	?	1	?	1	0
Henonemus taxistigmus	1	?	1	?	1	0
Henonemus intermedius	1	?	1	?	1	0
Henonemus triacanthopomus	1	?	1	?	1	0
Henonemus macrops	1	?	1	?	1	0
Apomatoceros alleni	1	?	1	?	1	0
Tridens melanops	1	?	1	?	1	0
Acanthopoma annectens	1	?	1	?	1	0
Microcambeva barbata	1	?	1	?	1	0
Microcambeva ribeirae	1	?	1	?	1	0
Microcambeva draco	1	?	1	?	1	0
Silvinichthys bortayro	1	?	1	?	1	0
Silvinichthys mendozensis	1	?	1	?	1	0
Rhizosomichthys totae	1	?	1	?	1	0
Stenolicmus sarmientoi	1	?	1	?	1	0
Schultzichthys gracilis	1	?	1	?	1	0
Schultzichthys bondi	1	?	1	?	1	0
Tridensimilis venezuelae	1	?	1	?	1	0
Tridensimilis brevis	1	?	1	?	1	0
Pygidianops magoi	1	?	1	?	1	0
Pygidianops cuao	1	?	1	?	1	0
Pygidianops eigenmanni	1	?	1	?	1	0
Pygidianops amphioxus	1	?	1	?	1	0
Ituglanis parahybae	1	?	1	?	1	0
Ituglanis bambui	1	?	1	?	1	0
Ituglanis ramiroi	1	?	1	?	1	0
Ituglanis cahyensis	1	?	1	?	1	0
Ituglanis mambai	1	?	1	?	1	0
Ituglanis passensis	1	?	1	?	1	0
Ituglanis parkoi	1	?	1	?	1	0
Ituglanis metae	1	1	2	2	0	0
Ituglanis gracilior	1	?	1	?	1	0
Ituglanis paraguassuensis	1	?	1	?	1	0
Ituglanis herberti	1	?	1	?	1	0
Ituglanis nebulosus	1	?	1	?	1	0
Ituglanis epikarsticus	1	?	1	?	1	0
Ituglanis amazonicus	1	?	1	?	1	0
Ituglanis eichorniarum	1	?	1	?	1	0
Ituglanis guayaberensis	1	?	1	?	1	0
Ituglanis proops	1	?	1	?	1	0
Ituglanis laticeps	1	?	1	?	1	0
Ituglanis macunaima	1	?	1	?	1	0
Glanapteryx anguilla	1	0&1	1	0&1	0	0
Glanapteryx niobium	1	?	1	?	1	0
Tridentopsis cahuali	1	?	1	?	1	0
Tridentopsis pearsoni	1	?	1	?	1	0
Tridentopsis tocantinsi	1	?	1	?	1	0
Glaphyropoma rodriguesi	1	?	1	?	1	0
Glaphyropoma spinosum	1	?	1	?	1	0
Copionodon orthiocarinatus	1	?	2	?	0	0
Copionodon lianae	1	?	1	?	1	0
Copionodon pecten	1	?	2	?	0	0
Ammoglanis pulex	1	?	1	?	1	0
Ammoglanis diaphanus	1	?	1	?	1	0
Ammoglanis amapaensis	1	?	1	?	1	0
Malacoglanis gelatinosus	1	?	1	?	1	0
Eremophilus mutisii	1	0	1	0	1	1
Stegophilus panzeri	1	?	1	?	1	0
Stegophilus septentrionalis	1	?	1	?	1	0
Stegophilus insidiosus	1	?	1	?	1	0
Scleronema minutum	1	?	1	?	1	0
Scleronema angustirostre	1	?	1	?	1	0
Scleronema operculatum	1	?	1	?	1	0
Paracanthopoma parva	1	?	1	?	1	0
Stauroglanis gouldingi	1	?	1	?	1	0
Miuroglanis platycephalus	1	0	1	0	1	1
Astroblepus guentheri	1	?	2	?	1	0
Astroblepus caquetae	1	?	2	?	1	0
Astroblepus riberae	1	?	2	?	1	0
Astroblepus retropinnus	1	?	2	?	1	0
Astroblepus vanceae	1	?	2	?	1	0
Astroblepus prenadillus	1	?	2	?	1	0
Astroblepus rosei	1	?	2	?	1	0
Astroblepus pholeter	1	?	2	?	1	0
Astroblepus heterodon	1	1	2	2	0	0
Astroblepus longifilis	1	1	2	2	0	0
Astroblepus supramollis	1	?	2	?	1	0
Astroblepus stuebeli	1	?	2	?	1	0
Astroblepus labialis	1	?	2	?	1	0
Astroblepus pirrensis	1	?	2	?	1	0
Astroblepus whymperi	1	1	2	2	0	0
Astroblepus longiceps	1	?	2	?	1	0
Astroblepus grixalvii	1	1	2	2	0	0
Astroblepus chimborazoi	1	?	2	?	1	0
Astroblepus orientalis	1	?	2	?	0	0
Astroblepus mancoi	1	?	2	?	1	0
Astroblepus brachycephalus	1	?	2	?	1	0
Astroblepus simonsii	1	1	2	2	0	0
Astroblepus unifasciatus	1	?	2	?	1	0
Astroblepus ubidiai	1	?	2	?	1	0
Astroblepus rengifoi	1	?	2	?	1	0
Astroblepus peruanus	1	?	2	?	1	0
Astroblepus cirratus	1	?	2	?	1	0
Astroblepus ventralis	1	?	2	?	1	0
Astroblepus mariae	1	?	2	?	1	0
Astroblepus theresiae	1	?	2	?	1	0
Astroblepus chapmani	1	?	2	?	1	0
Astroblepus sabalo	1	?	2	?	1	0
Astroblepus marmoratus	1	?	2	?	1	0
Astroblepus taczanowskii	1	?	2	?	1	0
Astroblepus phelpsi	1	?	2	?	1	0
Astroblepus boulengeri	1	1	2	2	0	0
Astroblepus mindoensis	1	?	2	?	1	0
Astroblepus chotae	1	1	2	2	0	0
Astroblepus fissidens	1	?	2	?	1	0
Astroblepus micrescens	1	?	2	?	1	0
Astroblepus jurubidae	1	?	2	?	1	0
Astroblepus latidens	1	?	2	?	1	0
Astroblepus formosus	1	?	2	?	1	0
Astroblepus frenatus	1	?	2	?	1	0
Astroblepus trifasciatus	1	?	2	?	1	0
Astroblepus eigenmanni	1	?	2	?	1	0
Astroblepus vaillanti	1	?	2	?	1	0
Astroblepus homodon	1	?	2	?	1	0
Astroblepus praeliorum	1	?	2	?	1	0
Astroblepus santanderensis	1	?	2	?	1	0
Astroblepus nicefori	1	?	2	?	1	0
Astroblepus regani	1	?	2	?	1	0
Astroblepus festae	1	1	2	2	0	0
Astroblepus cyclopus	1	?	2	?	1	0
Scoloplax distolothrix	1	1	2	2	0	1
Scoloplax dicra	1	1	2	2	1	0
Scoloplax dolicholophia	1	1	2	2	0	1
Scoloplax baskini	1	1	2	2	1	1
Scoloplax empousa	1	1	2	2	1	1
Nematogenys inermis	1	1	2	2	0	0
Gnathobagrus depressus	1	1	2	2	0	0
Austroglanis gilli	1	1	2	2	0	0
Austroglanis sclateri	1	1	2	2	0	0
Austroglanis barnardi	1	1	2	2	0	0
Brycon guatemalensis	1	1	2	2	0	0
Brycon pesu	1	1	2	2	0	0
Brycon dentex	1	1	2	1	0	0
Brycon falcatus	1	1	2	2	0	0
Salminus hilarii	1	1	2	2	0	0
Bryconamericus iheringii	1	?	2	?	0	0
Bryconamericus brevirostris	1	1	2	1	0	0
Moenkhausia lepidura	1	?	2	?	0	0
Tetragonopterus argenteus	1	1	2	2	0	0
Creagrutus ignotus	?	?	?	?	0	0
Creagrutus paraguayensis	?	?	?	?	0	0
Creagrutus meridionalis	?	?	?	?	0	0
Creagrutus peruanus	?	?	?	?	0	0
Creagrutus pila	?	?	?	?	0	0
Creagrutus beni	?	?	?	?	0	0
Creagrutus gracilis	?	?	?	?	0	0
Creagrutus cochui	?	?	?	?	0	0
Creagrutus ungulus	?	?	?	?	0	0
Creagrutus provenzanoi	?	?	?	?	0	0
Creagrutus nigrostigmatus	?	?	?	?	0	0
Creagrutus britskii	?	?	?	?	0	0
Creagrutus atrisignum	?	?	?	?	0	0
Creagrutus caucanus	?	?	?	?	0	0
Creagrutus figueiredoi	?	?	?	?	0	0
Creagrutus bolivari	?	?	?	?	0	0
Creagrutus hildebrandi	?	?	?	?	0	0
Creagrutus ouranonastes	?	?	?	?	0	0
Creagrutus vexillapinnus	?	?	?	?	0	0
Creagrutus flavescens	?	?	?	?	0	0
Creagrutus kunturus	?	?	?	?	0	0
Creagrutus calai	?	?	?	?	0	0
Creagrutus holmi	?	?	?	?	0	0
Creagrutus amoenus	?	?	?	?	0	0
Creagrutus zephyrus	?	?	?	?	0	0
Creagrutus magoi	?	?	?	?	0	0
Creagrutus changae	?	?	?	?	0	0
Creagrutus magdalenae	?	?	?	?	0	0
Creagrutus runa	?	?	?	?	0	0
Creagrutus pearsoni	?	?	?	?	0	0
Creagrutus gephyrus	?	?	?	?	0	0
Creagrutus atratus	?	?	?	?	0	0
Creagrutus brevipinnis	?	?	?	?	0	0
Creagrutus seductus	?	?	?	?	0	0
Creagrutus affinis	?	?	?	?	0	0
Creagrutus lassoi	?	?	?	?	0	0
Creagrutus crenatus	?	?	?	?	0	0
Creagrutus barrigai	?	?	?	?	0	0
Creagrutus mucipu	?	?	?	?	0	0
Creagrutus anary	?	?	?	?	0	0
Creagrutus petilus	?	?	?	?	0	0
Creagrutus menezesi	?	?	?	?	0	0
Creagrutus gyrospilus	?	?	?	?	0	0
Creagrutus lepidus	?	?	?	?	0	0
Creagrutus occidaneus	?	?	?	?	0	0
Creagrutus hysginus	?	?	?	?	0	0
Creagrutus muelleri	?	?	?	?	0	0
Creagrutus taphorni	?	?	?	?	0	0
Creagrutus melanzonus	?	?	?	?	0	0
Creagrutus manu	?	?	?	?	0	0
Creagrutus paralacus	?	?	?	?	0	0
Creagrutus phasma	?	?	?	?	0	0
Creagrutus maxillaris	?	?	?	?	0	0
Creagrutus cracentis	?	?	?	?	0	0
Creagrutus ortegai	?	?	?	?	0	0
Creagrutus melasma	?	?	?	?	0	0
Creagrutus machadoi	?	?	?	?	0	0
Creagrutus maracaiboensis	?	?	?	?	0	0
Creagrutus saxatilis	?	?	?	?	0	0
Creagrutus ephippiatus	?	?	?	?	0	0
Scopaeocharax atopodus	?	1	?	2	0	0
Scopaeocharax rhinodus	?	1	?	2	0	0
Piabina argentea	?	?	?	?	0	0
Landonia latidens	?	1	?	2	0	0
Acrobrycon ipanquianus	?	1	?	2	0	0
Argopleura magdalenensis	?	1	?	2	0	0
Argopleura diquensis	?	1	?	2	0	0
Argopleura chocoensis	?	1	?	2	0	0
Chrysobrycon myersi	?	1	?	2	0	0
Chrysobrycon hesperus	?	1	?	2	0	0
Pseudocorynopoma doriae	?	1	?	2	0	0
Pseudocorynopoma heterandria	?	1	?	2	0	0
Tyttocharax madeirae	?	1	?	2	0	0
Diapoma terofali	?	1	?	2	0	0
Diapoma speculiferum	?	1	?	2	0	0
Glandulocauda melanogenys	?	1	?	2	0	0
Glandulocauda melanopleura	?	1	?	2	0	0
Mimagoniates inequalis	?	1	?	2	0	0
Mimagoniates microlepis	?	1	?	2	0	0
Mimagoniates rheocharis	?	1	?	2	0	0
Mimagoniates lateralis	?	1	?	2	0	0
Mimagoniates barberi	?	1	?	2	0	0
Mimagoniates sylvicola	?	1	?	2	0	0
Gephyrocharax atracaudatus	?	1	?	2	0	0
Gephyrocharax chocoensis	?	1	?	2	0	0
Gephyrocharax intermedius	?	1	?	2	0	0
Gephyrocharax venezuelae	?	1	?	2	0	0
Gephyrocharax melanocheir	?	1	?	2	0	0
Gephyrocharax valencia	?	1	?	2	0	0
Gephyrocharax whaleri	?	1	?	2	0	0
Gephyrocharax caucanus	?	1	?	2	0	0
Gephyrocharax sinuensis	?	1	?	2	0	0
Gephyrocharax major	?	1	?	2	0	0
Planaltina myersi	?	1	?	2	0	0
Xenurobrycon pteropus	?	1	?	2	0	0
Xenurobrycon polyancistrus	?	1	?	2	0	0
Xenurobrycon heterodon	?	1	?	2	0	0
Xenurobrycon macropus	?	1	?	2	0	0
Corynopoma riisei	?	1	?	2	0	0
Pterobrycon myrnae	?	1	?	2	0	0
Pterobrycon landoni	?	1	?	2	0	0
Ptychocharax rhyacophila	?	1	?	2	0	0
Iotabrycon praecox	?	1	?	2	0	0
Phenacobrycon henni	?	1	?	2	0	0
Hysteronotus megalostomus	?	1	?	2	0	0
Spintherobolus papilliferus	?	1	?	2	0	0
Odontostilbe fugitiva	?	1	?	2	0	0
Odontostilbe dialeptura	?	1	?	2	0	0
Odontostilbe mitoptera	?	1	?	2	0	0
Odontostilbe pequira	?	1	?	2	0	0
Kolpotocheirodon theloura	?	1	?	2	0	0
Serrapinnus notomelas	?	1	?	2	0	1
Serrapinnus calliurus	?	1	?	2	0	1
Serrapinnus piaba	?	1	?	2	0	1
Serrapinnus micropterus	?	1	?	2	0	1
Serrapinnus heterodon	?	1	?	2	0	1
Serrapinnus microdon	?	1	?	2	0	1
Serrapinnus kriegi	?	1	?	2	0	1
Pseudocheirodon arnoldi	?	1	?	2	0	0
Aphyocheirodon hemigrammus	?	1	?	2	0	0
Cheirodon interruptus	1	1	2	2	0	0
Cheirodon pisciculus	?	1	?	2	0	0
Prodontocharax melanotus	?	1	?	2	0	0
Macropsobrycon uruguayanae	?	1	?	2	0	0
Saccoderma melanostigma	?	1	?	2	0	0
Compsura heterura	?	1	?	2	0	0
Compsura gorgonae	?	1	?	2	0	0
Acinocheirodon melanogramma	?	1	?	2	0	0
Nanocheirodon insignis	?	1	?	2	0	1
Heterocheirodon yatai	?	1	?	2	0	1
Heterocheirodon jacuiensis	?	1	?	2	0	1
Cheirodontops geayi	?	1	?	2	0	0
Astyanax bimaculatus	1	?	2	?	1	0
Astyanax aeneus	1	?	2	?	1	0
Astyanax trierythropterus	1	?	2	?	1	0
Astyanax fasciatus	1	?	2	?	1	0
Astyanax scabripinnis	1	?	2	?	1	0
Astyanax microlepis	1	?	2	?	1	0
Astyanax magdalenae	1	?	2	?	1	0
Astyanax abramis	1	?	2	?	1	0
Astyanax eigenmanniorum	1	?	2	?	1	0
Astyanax nasutus	1	?	2	?	1	0
Astyanax nicaraguensis	1	?	2	?	1	0
Astyanax intermedius	1	?	2	?	1	0
Astyanax altiparanae	1	?	2	?	1	0
Astyanax biotae	1	?	2	?	1	0
Astyanax mexicanus	1	1	2	1	0	0
Astyanax ribeirae	1	?	2	?	1	0
Astyanax bockmanni	1	?	2	?	1	0
Astyanax cremnobates	1	?	2	?	1	0
Astyanax parahybae	1	1	2	2	0	0
Astyanax schubarti	1	?	2	?	1	0
Astyanax orthodus	1	?	2	?	1	0
Astyanax rivularis	1	?	2	?	1	0
Astyanax jordani	1	?	2	?	1	0
Astyanax endy	1	?	2	?	1	0
Astyanax symmetricus	1	?	2	?	1	0
Astyanax guianensis	1	?	2	?	1	0
Astyanax rupununi	1	?	2	?	1	0
Astyanax xavante	1	?	2	?	1	0
Astyanax gymnogenys	1	?	2	?	1	0
Astyanax multidens	1	?	2	?	1	0
Astyanax maximus	1	?	2	?	1	0
Astyanax argyrimarginatus	1	?	2	?	1	0
Astyanax puka	1	?	2	?	1	0
Astyanax totae	1	?	2	?	1	0
Astyanax longior	1	?	2	?	1	0
Astyanax janeiroensis	1	?	2	?	1	0
Astyanax guaporensis	1	?	2	?	1	0
Astyanax chico	1	?	2	?	1	0
Astyanax elachylepis	1	?	2	?	1	0
Astyanax gracilior	1	?	2	?	1	0
Astyanax leopoldi	1	?	2	?	1	0
Astyanax asuncionensis	1	?	2	?	1	0
Astyanax lineatus	1	?	2	?	1	0
Astyanax chaparae	1	?	2	?	1	0
Astyanax laticeps	1	?	2	?	1	0
Astyanax villwocki	1	?	2	?	1	0
Astyanax cordovae	1	?	2	?	1	0
Astyanax cocibolca	1	?	2	?	1	0
Astyanax ruberrimus	1	?	2	?	1	0
Astyanax obscurus	1	?	2	?	1	0
Astyanax henseli	1	?	2	?	1	0
Astyanax kullanderi	1	?	2	?	1	0
Astyanax goyacensis	1	?	2	?	1	0
Astyanax gisleni	1	?	2	?	1	0
Astyanax marionae	1	?	2	?	1	0
Astyanax varzeae	1	?	2	?	1	0
Astyanax altior	1	?	2	?	1	0
Astyanax paraguayensis	1	?	2	?	1	0
Astyanax robustus	1	?	2	?	1	0
Astyanax microschemos	1	?	2	?	1	0
Astyanax kennedyi	1	?	2	?	1	0
Astyanax superbus	1	?	2	?	1	0
Astyanax maculisquamis	1	?	2	?	1	0
Astyanax orbignyanus	1	?	2	?	1	0
Astyanax myersi	1	?	2	?	1	0
Astyanax validus	1	?	2	?	1	0
Astyanax troya	1	?	2	?	1	0
Astyanax clavitaeniatus	1	?	2	?	1	0
Astyanax siapae	1	?	2	?	1	0
Astyanax latens	1	?	2	?	1	0
Astyanax alburnus	1	?	2	?	1	0
Astyanax hastatus	1	?	2	?	1	0
Astyanax jordanensis	1	?	2	?	1	0
Astyanax saltor	1	?	2	?	1	0
Astyanax tupi	1	?	2	?	1	0
Astyanax pelecus	1	?	2	?	1	0
Astyanax utiariti	1	?	2	?	1	0
Astyanax stenohalinus	1	?	2	?	1	0
Astyanax angustifrons	1	?	2	?	1	0
Astyanax stilbe	1	?	2	?	1	0
Astyanax tumbayaensis	1	?	2	?	1	0
Astyanax jenynsii	1	?	2	?	1	0
Astyanax jacuhiensis	1	?	2	?	1	0
Astyanax atratoensis	1	?	2	?	1	0
Astyanax paranahybae	1	?	2	?	1	0
Astyanax erythropterus	1	?	2	?	1	0
Astyanax ojiara	1	?	2	?	1	0
Astyanax festae	1	?	2	?	1	0
Astyanax poetzschkei	1	?	2	?	1	0
Astyanax burgerai	1	?	2	?	1	0
Astyanax epiagos	1	?	2	?	1	0
Astyanax brachypterygium	1	?	2	?	1	0
Astyanax jacobinae	1	?	2	?	1	0
Astyanax unitaeniatus	1	?	2	?	1	0
Astyanax megaspilura	1	?	2	?	1	0
Astyanax mutator	1	?	2	?	1	0
Astyanax aramburui	1	?	2	?	1	0
